review_id,sentiment_label,sentiment_score,sentiment_reason
MIGPKHBfVQMxLy6xhfh2Ww,positive,0.8,"Positive comments about food, service, and rewards program"
OSLx1Zt2JgmkKSk0-wTcuw,positive,0.9,"Positive comments about food, service, and cleanliness"
3e9hRh9R-Rz-hP9lUu0UKA,positive,0.8,good pizza
p45uo1vNc42YqAPHTn_u1w,negative,-0.8,"long wait time, incorrect info"
cu9oq_13R3_70sHc_ObE9A,negative,-0.8,"dissatisfaction with meal, lack of basic items"
08lirQGxKd2NcHtVkoA6Ew,negative,-0.6,"dissatisfaction with food quality, aggressive language"
aJbg4zsCd97UzsrVk5YHNA,positive,0.8,Recommends the Cuban sandwich and expresses satisfaction
0QP-OLIjlXUk_ivWwyVFKQ,negative,0.3,"Dissatisfaction with changes in menu and recipes, missing favorite item"
MQGJUVleTIZiNyMf_UyA8g,negative,-0.8,"poor food quality, unsatisfactory service"
ChUtxDHuaxrOteN8GCAF8g,negative,-0.6,"poor service, unsatisfactory food quality"
ZGY26qe1eFt5EIQgabTmWQ,positive,0.8,Positive feedback on food quality and helpful staff
ReTEz8DAo4_vhax4lsutFA,negative,-0.8,"Poor food quality, unhelpful staff, unsatisfied customer"
1CD0YT2k61GHTKyZr7wdVA,negative,-0.5,Disappointment with shrimp summer roll and food preparation concerns
ydNS0S7PGkCLsc1QnI8BzQ,positive,0.8,"Positive experience, friendly staff, delicious food, good value for price"
TK0gMv6chXXbxCj5ylg0tg,positive,0.9,Positive comments about food quality and customer service
m8wHjK2xk9tVuiBJSHKx2w,positive,0.8,Positive comments about food quality and customer service
fqr3kGHVNVeNKTpQ1RV-iQ,positive,0.99,"Positive experience, great food, and high satisfaction"
HNfpSvaLvDyn_nMIKqbUIQ,positive,0.98,"Positive experience, fresh food, and good energy"
h1E0XtZ7xQ0ViOj8YVZBMw,negative,-0.8,customer experienced negative dining experience due to poor food quality and sickness
mVLRmZenUAhtXZ-eYmRyIg,positive,0.8,customer enjoyed vegan udon noodles and positive dining experience
JxSarMPXPPH2NqZBYfsS2w,positive,0.8,"Positive experience, delicious food, will definitely return"
aQ0QuSgtz5zfHSEA_ji57Q,positive,0.7,"Positive recommendation, recommends Kuchi Sushi"
zTuJ7h-bpx5p-0Rxvnfucw,positive,0.8,"Positive experience, great food, and excellent service"
kVBe8dKX57OA4xFUJZ5FzA,positive,0.9,"Positive experience, delicious food, and excellent service"
Q5LUzoRR8rjEHpIsX-JnvQ,negative,-0.5,Restaurant closed despite accepting reservations
9XVCh9-_QqZDYSJG0DFf3g,positive,0.8,"Positive experience with delivery, delicious entries"
jssGBezzGJlk5lH3Tsgfdg,neutral,0.3,"Positive aspects: good and bad experiences mentioned, 3.5 stars rating.
Negative aspects: no clear dominant sentiment"
JAPa_YpL548KtgPsDpOB7A,positive,0.8,"Positive aspects: best Mexican food experience, superb service.
Negative aspects: None mentioned"
gWcV2Gh4SzOfi4rsf0AX2A,positive,0.9,"Positive feedback on food, coffee, service, and overall vibe."
b7Sg3jB49dbdnf_0DpP8eg,positive,0.9,"Positive feedback on food, coffee, service, and overall vibe."
Xhrd4Y9xhwbjx4juyfE5ww,negative,-0.5,Food quality and taste not up to the mark
nxxGjhQXA4lrZbla50uKzw,positive,0.8,"Positive experience, recommended dishes, enjoyed the meal"
NIy8q1Ko_i7hs7QzKUYp0w,positive,0.8,"Positive experience with Ethiopian food, supporting small businesses"
h20g63YGnb0sKPqinWJsag,positive,0.9,"Positive experience, recommends the place for food, entertainment, and ambiance"
JBNtPENJsKnsDjke39SgZg,neutral,0.0,"Ambiance and service positive, food average"
oJ-BTUZG8mjFuElzeUEU3Q,positive,0.8,"Authentic experience, pleasant service, delicious food"
VVykxkWdNnMprcFHaXZoug,positive,0.8,"Positive experience at Victor Cafe, enjoyable live entertainment and praise for their outdoor space improvement"
NE-6y4LeXDT-rpKp6r_e0Q,negative,-0.8,"Poor service, mean staff, demeaning experience at restaurant"
3jk_zm_ybPQ4kJQ0LyErlQ,negative,-0.5,"poor customer service, unhelpful staff"
-1JTM3G8nQFlcBaWJ8Egfg,positive,0.8,"good food, positive experience"
JEJ4OAD947-hE-ICZdXN3A,positive,0.8,"Positive comments about food, better than Chesscake Factory strawberry lemonade"
bcEtL2VAyLWWF_ZTY-huqg,negative,0.3,"Negative comments about price, customer service, and dish preferences"
x0UxlPt_YFYfvgoEUdEcbA,positive,0.8,Great customer service and positive experience
TgcczaHxTfrL0r1v2Eq46g,negative,-0.8,"Order incorrect, food cold and unsatisfactory"
wz3zZcJXgiGTYHSTW7VSeA,positive,1.0,"Expresses satisfaction with food, praises the owners and mentions being a go-to spot."
pWKlcWLvlt7iUaE0fTt-gQ,positive,1.0,"Positive comments about food, owners, and being a favorite spot."
16uxDgl1QcPrJfrmTtMKhA,positive,0.9,"Generous portions, delicious food, no greasy taste"
iwBUNT0gZmSMu8ygYQbqUA,positive,0.95,"Generous portions, delicious food, no greasy taste"
oZL85wLAKEmO3k99GVD4aw,negative,-0.8,"customer felt unimportant, no WiFi"
ME2Wud8YqYAoCujS5tGh6g,positive,0.9,"excellent bread, friendly staff, quick service"
s2P9XlU73RysEICRdIq73g,positive,0.8,Positive comments about menu items and staff
DnPrnAyob3VJvQK0qW29Ng,negative,-0.8,"Negative comments about customer service, goods, and price"
dW84T1zfb3hkIk9kO8t4Ng,negative,-0.5,"poor customer service, unhelpful staff"
3yZlwgKsQpow5CGftlIddA,negative,-0.8,"poor customer service, long wait time, rude staff"
sYEqP8AWVYtpRrUDMg00iQ,positive,0.8,"Enjoyed the games, convenient app payment, positive atmosphere"
eE17R_Qbu2XkD5NJ2lmZZg,positive,0.9,"Great games, enjoyable atmosphere, delicious tacos"
Ai3mF50OWH4u_WAHU5foRA,negative,-0.8,"Health concerns, poor hygiene, expensive tokens, unsatisfied customer"
o5dHNfeQ5q61cRa9aNQX5A,positive,0.8,"Great bar, Philadelphia experience, satisfied customer"
6LJJK29grHQ5_yp8sZ42VQ,positive,0.8,"Positive experience, enjoyed mac & cheese and would visit again"
eeIqt7yJ3GBM1n2uC_myKQ,positive,0.9,"Great sushi, affordable prices, excellent service"
2IBeBeHfq_OC9y_tt4MGEg,positive,0.8,"Positive experience, enjoyed the meal and plans to return"
q_oF_WPWQaMsO9FU-CBaxQ,negative,-0.8,"High price, poor customer service, couldn't finish the meal"
nPITWAKqVnwktZu3my4Oug,positive,0.8,Highly recommends due to high-quality food and potential to be one of the best sushi restaurants in the area.
VVzH0Vt8Qbnl1FnuohYGag,positive,0.9,"Customer loves the food, frequent orders, and considers it their favorite Japanese takeout place."
tgiUX8Z-i3aeNfLqAwUBBQ,negative,-0.8,long wait time and dissatisfaction with service
_7hey02MCDFDH32sy5bKIw,negative,-0.6,"slow service, unfriendly staff"
wJ9h2jnB2m7ERaLNvZmXQQ,positive,0.8,Positive feedback about food quality and taste
oqsMzX87MHEIb4W8aHlK1w,negative,-0.6,"Delivered incorrect food, long waiting time"
uC7Tl6pr9xO3T2RyivmU8g,positive,0.99,"Positive experience, great food, friendly staff"
APp9raEnOKk9FkE383GN5g,negative,0.0,"Decline in quality, business troubles"
Jktm18g-rapiqtH5t7s_BA,positive,0.8,"Positive experience, good food, friendly staff"
KRaAoysADsyvn8CqDhDiuQ,negative,-0.8,"Bad food quality, burnt wings, disappointment"
vrlprpd_jiMmOe0naSOdnA,negative,-0.8,"poor food quality, waste of money"
nejWEV1fYKe6Eb1ecebu9A,positive,0.5,"good wings, nice atmosphere, love the pool tables"
K-eylOItpbElnVOoTYL-Ow,positive,0.8,"Positive remarks about sushi quality, portion sizes, and desserts."
-27or8KpMG8Iq9sPO0Tq2Q,negative,0.3,"Negative remarks about sushi taste, portion sizes, and overpriced."
8JAWnZAiX8YfXW2hK93U1w,positive,0.8,"Positive experience, amazing food, elegant management of noise issues"
3pHmW7xHKO6JA-rbA6fMKQ,positive,0.9,"Customer praises sushi quality, mentions owner's respect and kindness, and recommends omakase chirashi."
o_oTLfSrfym-r7FdaWSzow,positive,0.9,"Great sushi, recommended for date night"
NsIfeFznya3Yxjk5dALpPg,positive,0.9,"Excellent burgers, friendly staff, great atmosphere"
8CT3xy72joXD9FROlzyqEQ,positive,0.9,Positive experience with delicious burgers and great service.
WUjEaf1KwwFUawk8f0NFHQ,positive,0.8,Enjoyed the burgers and had a great service.
VypQ5VZvwlDp1v7Nt7nszQ,positive,0.8,"Positive experience, amazing food, good atmosphere"
JlPWRJzkHJ5qZnaFumxD_A,positive,0.9,"Positive experience, consistent quality, diverse menu, convenient location"
Rn8hSsdNuIM2us-v7bPUPQ,positive,0.8,"Positive atmosphere, delicious coffee, good food, efficient staff"
ElTYjWlXL-6EdJIJcxIQmQ,positive,0.9,"Great coffee, tasty food, friendly staff, diverse children's book selection"
tEDszwFITkvB13oWwVk0jg,positive,0.9,"Positive words and phrases: Love, local, community, great, tasty, clean, inviting."
m9FVZ6DhL20cVjBFABwLbg,positive,0.8,"Positive words and phrases: black owned, atmosphere, tasty, clean, inviting."
I8rw7zUAH5Q3pHFEaiXpDA,positive,0.8,"Positive comments about coffee, books, and tacos"
RfQNoc2Br6b_jvHDsui6nQ,positive,0.9,Positive comments about tacos and recommendation to try
mWlSJbseBuKj82_F4XF5IA,positive,0.8,"Positive words: fire, great, outstanding, delicious; Positive experience description"
bt5Emh5JmkpK4nX1bGfLVQ,positive,0.9,"Positive words: love, great, warm, inviting, comfortable; Positive experience description"
_yGL4rbi7qgGmyUglybisA,positive,0.8,"Positive experience, delicious food, highly recommends"
v63Yd1bldsCNplvXpKCDhQ,positive,0.9,"Delightful experience, amazing food, recommends for lunch"
vfx0yt3bmPcREiWazVx_2g,positive,0.8,"Positive aspects: great place for working, ample seating, quiet environment."
wVy55oJuTbRmTvcfhJ38lw,negative,-0.8,"Inconsistent COVID rules, disruptive employee interactions, quick departure."
Zm2QOQMjosx9phwRIcepLg,positive,0.8,"Positive experience at the location, great for students and work"
rMPtGyDSq-c0ha-HNnnwlw,positive,0.9,"Positive experience, great for freelancers and students, mentions ice cream"
yhe3ldDoSzkSxuWYq9eh6w,positive,0.9,"Positive experience, delicious food, highly recommended"
d_9Ktv4I9nI0XLzcLiALEg,positive,0.8,"Great food, enjoyed the meal, will visit again"
cylujf5d73ypUBwHY9bWdg,positive,0.8,"Positive comments about food, service, and recommendation"
VBPRyU0plegoEWPuMCHL7A,positive,0.9,"Positive comments about food, service, and recommendation"
heUXXj8CznDXPXxLiFsZiw,positive,0.8,"Positive experience despite vendor closure, excellent food"
OZt1zR8OpwCpE4TFIVt3bA,positive,0.7,"Positive experience, great food, but slight issue with meat quality"
I5B2iRpe11fyIZH9d5jiVw,positive,0.9,Positive feedback about food quality and staff
eRv2MxcI7Z-K9fQfkCQuPg,negative,-0.5,Deterioration in food quality and dissatisfaction with staff
WoCs8f0qP1I5i8d31049vQ,positive,0.8,"Positive comments about service, food, sides, and desserts."
QNjz9mrEIwsp-EbfxSAXSQ,negative,-0.8,"Negative comments about service, food, and dining experience."
dsF28RKUPEzgL2pnkPmJWA,positive,0.8,"Positive comments about flavor, staff, and portions"
BiRnoLutnxGCNSIJa8OSzQ,positive,0.9,"Positive comments about food, staff, and portions"
yh8eSVkEGgDN7jJnWrEcYA,positive,0.8,"Patient staff, flavorful food, satisfied customer"
49QcOQ5xG7zfsmEFv4cJBA,positive,0.9,"Great service, delicious food, satisfied customer"
kZAVinNyFB9xmTXXdmBU-A,positive,0.8,Positive experience with tasty food and accommodating staff
VMv6A7PwGf_DNmy1xjTjqA,negative,-0.8,Closed early; unsatisfactory experience due to unexpected closure
ypqMQ022svngTQ9b7CSn4Q,negative,-0.8,"long wait times, rude staff, restaurant closed inside"
-JzotmMQy6_yYgUIblkVHg,negative,-0.8,"long wait time, poor food quality, lack of communication"
JyzXpbdz8bGbyk-WJvFNog,negative,-0.8,Customer had a bad experience and won't return
ht_unoBQz_3q-zHhMETD3A,positive,0.8,"Positive experience, enjoyed food and service"
SuDIuoLgo9RFC5kkUaFuEw,positive,0.9,"Positive experience, amazing food, great staff"
alkil8FWoYni-o5eNQyF2w,positive,0.9,"Delicious food, satisfied customers, plan to return"
9Ufy6Cg4b6sRmFYeZd2M_g,positive,0.8,"Positive comments about service, burger, and side dish"
A10BtoJep5ESolKKTIWHuQ,positive,0.9,"Positive comments about the burger, fries, and recommendation"
ZE-ssWY9vEO0ekhrPUEb8g,negative,-0.8,"multiple negative aspects: out of items, rude staff, slow service, disappointed customer"
B9weOifiiLx9Q06rJHdBBw,negative,-0.5,rude staff: 'She practically threw my order at me'
qnVGNGv6u_MudeBm7uPGVQ,positive,0.8,"Positive remarks about hidden gem, prompt service, clean store, and generous owner"
hTvFEtOZSMKbQ357nDPu8Q,positive,0.7,"Positive remarks about drive-thru, quick service, clean store, and supportive owner"
fiw5TM7pm2eTf0b0bxdK8w,positive,0.9,Positive experience due to amazing sushi and prompt service.
UdF-mZed6Q4RyShqHaNlCA,positive,0.8,Positive experience due to delicious sushi and willingness to travel for food.
ux9bFIqRvqpjLm6ergXT_w,positive,0.9,"Positive comments about food quality, friendly staff, and efficient service."
A4Ls894fbQKNzEl5Z6eyUA,positive,0.8,"Positive comments about food quality, friendly staff, and efficient service."
FMHZoNHsxF7nERG0cH4C_w,positive,0.8,Positive comments about food quality and fast service
ktD8_AiqmhYlYfVkN46IyQ,positive,0.7,Positive comments about bargain breakfast and coffee quality
bKRYYaA5-0lBkQA7zZfUyQ,positive,0.8,"Positive comments about food, location, and atmosphere."
3EkcsWYMdvEy2yajxIYObQ,neutral,0.3,"Positive comments about food, mixed comments about service and temperature."
BgCWMyBSUGicCIm9fH3nng,positive,0.7,"Positive remarks about food, drinks, and atmosphere"
vjJ0i4Pcf4gdsIUaZrX8cg,positive,0.8,"Positive remarks about food, drinks, and atmosphere"
CDqMsh7wi3ncpdwJpfvEgg,negative,-0.5,Reviewer dislikes the margaritas but appreciates the bartenders.
5nmSUDyjPJqgBp6khtEFhg,negative,-0.8,"Overcharges, bland food, and poor dining experience"
-zixQUNfG4oeszifsOkdJw,positive,0.8,"Positive comments about food, atmosphere, and service."
EeTOHmnx8Lp83a5Pc1LC-A,positive,0.9,"Positive comments about food, atmosphere, and service."
qJr2Tpv15ABV1xDi4dM8Jg,negative,-0.3,"Server not friendly, chicken issue, different protein experiences"
56Tk5yJNNbm0TAxMJc5Y2w,positive,0.8,"Best curries, fresh and flavorful, highly recommended"
Bi8w6-tR1mNpdZ6WOCfEPA,positive,0.8,"Positive experience, enjoyed the food and memories"
K8x9mrOe3opHb2zcsvTu4Q,neutral,0.3,"Average food quality, price increase, might give a second chance"
4UHBy6lsZeMjq0L1fo-hVw,positive,0.8,"Positive experience, tasty food, recommends"
K3q2Drz7TGjhlFSom-0ytA,positive,0.9,"Positive experience, good value, recommends"
_s37R8YfvEPxZPadX6FnNQ,positive,0.8,"Positive experience, delicious food, and a great atmosphere"
vcJDH47_SbhRBGq_b0PKWg,positive,0.7,"Positive experience, enjoyable food, and a classic diner vibe"
ih-17gZrMgaA7GFLJAjTGw,positive,0.8,"Positive experience, enjoyed the food and latke."
noiLDPYBYCh0o2FssoJLFA,negative,-0.8,Disappointment with menu changes and overall experience.
qvOMVBwg20sAoVTvvmCEkQ,positive,0.8,Positive experience at Ybor City cigar shop and bar
s-0uBKLV5SP1yq0nlfturA,positive,0.9,"Long-term patron, highly recommends the Old Fashioned"
fxMo6oYlcY9eGb0rkgjbGA,positive,0.8,Positive experience for the reviewer.
W61xrf9VhQe-cxUA6lMgTg,positive,0.9,"Positive atmosphere, enjoyable experience."
uXPo54fFEO2rBwleUK8cyA,neutral,0.2,"Positive aspects: decent food, willingness to suggest calling ahead."
t18m6QmTIdRDRG3HyJV_dw,negative,-0.8,"Unhappy with food quality, intent to never return."
QLQWl-wru3jt_9YD-wRyXg,negative,-0.8,"Dirty ambiance, strong burnt oil smell, unpleasant customer experience"
KDEyaPkiwFJE8wb0Fs2YZA,positive,0.8,"Delicious food, becomes favorite spot, room for improvement in customer service"
CWYMYVJXEw96L76HRffyww,negative,-0.5,Closed at the desired time
hwJ4fd-HwQ6eqOdrM_2Ukg,positive,0.8,Great lamb and exclusive experience
vOAs8zT_wGRSv0Eb4Md4vw,positive,0.99,"Positive experience, delicious food, and strong recommendation"
k0g9CEwYkiYcjjZBPY8JEw,positive,0.98,"Delightful experience, exceptional food, and strong recommendation"
LOJ0jhlDYPJ6_Ph94t4N3w,positive,0.99,"Positive experience, friendly staff, amazing food and service"
a-Tgt7efPufU9k8cxcELrQ,positive,0.98,"Great dining experience, delicious food, friendly staff"
KNFa7zAimDfOOHsgxSxoOQ,positive,0.9,"Positive experience, great service, delicious food"
LK29tZTliO7_wf7c19rWdA,positive,0.8,"Enjoyable atmosphere, good food, consistent service"
OSRw1rruvrVsVHZrkKaYeA,positive,0.9,"Positive experience, great atmosphere, delicious food, fast service"
iR0Sc6zXrvXQ8KD-M7EcJg,positive,0.9,"Positive experience, great atmosphere, delicious food, fast service, family-friendly"
ldUD319lscQTV8-ohQS-qA,positive,0.8,"Positive comments about food, tea, staff, atmosphere, and TV views"
JWHgWRpEVNfKSyZwc193rQ,positive,1.0,"Positive comments about food, spiciness, and substitution options"
ESKXeqTTjZu2uz3duvasSA,positive,0.8,"Recommendation, Positive remarks about menu options"
UC9pXpP1C71KnfZqoVucLQ,positive,0.8,"Positive feedback on soup flavor, balanced taste, and recommendation to check out the food Instagram account."
Rchyr-geo-oZbrkYZGHw2g,positive,0.9,"Positive experience, delicious food, and good service"
woHI_szLsZqZFgn-Va0zdQ,positive,0.8,"Positive experience, delicious food, and good service"
n90FHRnLDnpYfdKZQTzGdA,negative,-0.8,poor crowd management and disappointing experience for anniversary dinner
AtUDUeOCty-dPH2_CpphcA,positive,0.8,"Delicious wine, great food, unique upstairs experience"
4Z2pvXQT9Ht6FOmqwyGnrA,positive,0.8,Great service and impeccable experience
UExKVR6ICGS2D_zuS0gMnA,positive,0.8,"Positive recommendations, stellar service, and high recommendation from friends"
3kI1uGPUEecjyC6Sg7V0Ig,neutral,0.0,Positive service but negative recommendation
_CVw5HgiVCxfFFDbJK0J-A,positive,0.8,Enthusiastic praise for strawberry smoothie
ZJvFbY5THGuS1QdTB4EnYA,negative,-0.5,"Dissatisfaction with hot chocolate and coconut milk tea, preference for ceramic mugs"
gnoeG_ZMXBLVJncojKocBA,positive,0.8,"Positive experience, enjoyed food and drinks"
BlcW77CzWy782eB_0WMHtw,negative,-0.5,dissatisfaction with food quality or taste
t_2BWUxL_d0LUZwsH1Sweg,positive,0.8,"positive experience, recommends the restaurant"
h5KKdwErzcZlX7oZFSLelw,positive,0.8,Positive comments about food quality and taste
2EQsZEY2FccbA-zI7gv2yg,positive,0.9,"Positive comments about food quality, taste, and event location"
0H4wAFQHHpIGzqs_VWxlPA,positive,0.8,Enjoyed the Baby Back ribs and overall positive experience.
cFLI9sC2w1btf7oUzdn6lA,positive,0.9,Recommends the oxtail meal and happy to see the restaurant open.
GTlFZNEvkdT2tGodrTECvQ,positive,0.8,"Efficient, friendly staff, great food, clean environment"
oLreGiHNjEw-tAuxVviYlg,negative,-0.6,"Poor food quality, staff attitudes, decline in quality"
rM5N7T_ro8uCTEctzqa4aQ,positive,0.8,"Positive comments about food quality, size of portion, and friendly service."
YC2Vv9rM6JszxWk8bWhgKA,negative,-0.5,"Negative comments about dirty glassware, poor service, and unsatisfactory experience."
OiiictceWD1y0Y6JP0rDog,positive,0.9,"Positive experience, best cajun seafood boil, loyal customers"
rWqKASaR6_z-QR92Jv3Qkg,positive,0.8,"Great food, clean environment, attentive service, satisfied customer"
AMRGSicotefRGT6O7M275w,positive,0.8,"Positive experience, delicious food, great service"
xvo34r_-Qy6UL2ZN4t57jA,negative,-0.6,"Disappointing meal, lack of garlic flavor, unsatisfied customer"
JJvQTAlZnXfEdiTHhUPrHw,positive,0.9,"Positive experience, enthusiastic praise for croissants and staff"
EdZ4PIMZRb2io-rT5aCj_g,positive,0.8,"Positive experience, praise for shop and staff"
SgwJ7tNKWZ_1Pymx3RIdVQ,positive,0.8,Positive comments about bakery items and friendly staff
vPwOcJ4_xbg5ncQ9JXiyXg,positive,0.7,"Positive comments about store atmosphere, staff, and pastries"
mYDvr2XI8yTyEiYIX1lARQ,positive,0.99,"Positive customer experience, excellent service, and highly recommended pastries and sangria"
O347Fvji1vSGvtzLpIFXBg,positive,0.98,"Positive customer experience, enjoyable sangria, and recommended by the reviewer"
xFCTCBg1wv4R-sex2jBMIw,positive,0.8,"Positive customer service, enjoyable experience, tasty food and drink"
ivzNjsBdW0Rnc-vAQHHqZQ,negative,-0.8,"Poor food quality, specifically tostones and barely seasoned meat"
_sArT3sEvZNfQgbmWdDpPQ,positive,0.8,Positive experience with yummy Cuban food and staff comments
WrdvrcrSSNfbJvw-R_eX-w,negative,-0.8,"Unpleasant experience due to high prices, rude staff, and not authentic cuisine"
5V9zzlGNavkf3f5WzlTN-g,positive,0.8,"Positive experience with bartender, enjoyable ambience"
mO51-J1BpoKQCOLLqVNXYg,neutral,0.3,"Positive aspects mentioned, negative aspect about wine choices"
slEERZiXlYl7H3zq8d_YBg,positive,0.7,"Fun atmosphere, solid food, worth checking out"
0BNXJzsg8OZvXN_w4GsZCg,negative,0.3,"Mismanaged, inconsistent experience, confusing atmosphere"
z27M-uyVM9SGjd7bZIYAEA,negative,-0.5,long waiting time and tasteless food
uIRM0BkGJR0vVSWqitVT5w,positive,0.8,"fresh, delicious, highly recommended"
wrQlJ2EIZi7H-hnz8lQOLQ,negative,-0.8,Unhappy with food quality and taste
YP6SPurcVY7ib0lIsTQpTA,positive,0.8,Positive experience despite delivery issue
kXMMfvYVbjkdo4wkR2EyUg,negative,-0.8,dissatisfaction with food quality and taste
5JyIE_bAXdnrAQ9IBx4UaQ,positive,0.8,"positive feedback on food quality, taste, and prices"
rmbfn2JrGDDweqOctHIwdA,positive,0.8,"Positive remarks about fresh food, flavor, and lunch option"
SAQQ963L5Js4wVgTyLXmcw,negative,0.3,"Negative remarks about not meeting expectations, average taste, and better option at Jersey Mike's"
09_hyohkv07-I0hNrIrxGg,negative,-0.5,"Bland sandwiches, lack of flavor, cash only"
o-3zGabw-kSl8Rxfy7t2gg,neutral,0.0,"Positive experience, good for first-time visitors, mix of positive and negative comments"
-kf_I1b-8bxECtbiDui-Nw,positive,0.8,"Positive experience, yummy food, long queue expected at popular places"
cG6BhoLXqXJDX2oGKHKyUA,negative,0.2,"Long wait time, high price, unsatisfied with value for money"
2KPilz8sokerGt7yCZZmbw,positive,0.8,"Positive experience, enjoyed the food and sauces."
-GFNeHS04Dh41JhmmpXjCw,neutral,0.3,"Positive about cheesesteak, negative about pizza fries."
PCkbbl5RAPTI_bssz-afWw,negative,-0.8,Sloppy service and dissatisfied customer
GdJfrrSSxqKLNAxpYAqcgA,negative,-0.6,Disappointing experience and dishonest recommendation
omtCtBLM1jL0hF8JVwa-4Q,negative,-0.5,"Pricey, dissatisfaction with menu options and pricing"
E7VBJkTzQw7GcXAWmeXWYg,neutral,0.1,"Positive taste experience, negative pricing concern"
3IVsPNKZ3WhHZL_PcsdduQ,negative,-0.5,"flavorless, expensive, unsatisfied"
uvuOvrRdXue9jO_OqVEfHw,positive,0.8,"outstanding pizza, pleasant delivery experience"
UMCOlLLBcBQbnRoWjanjvg,positive,0.8,"Positive experience, nice outside bar, happy with the food and service."
7PXwK5tWHaIOLF54m2oIeQ,positive,0.7,"Positive experience, enjoyed the tapas, liked the atmosphere."
uh8AS9v6yUEw2LqBfgKXxA,positive,0.8,"Positive comments about food, Sangria, and dining experience"
PpPibLC_Un9Qt3Gr0c55RQ,positive,0.9,"Positive comments about food, Sangria, and dining experience"
YSmpwEzzz4aVKG9y03LtmA,negative,-0.8,Unhappy customer experience due to rude service and public confrontation
nAN1XdqxxO7Jv9oZVcV0Yg,neutral,0.3,Positive aspects: Paella and wine selection. Negative aspects: Pricey glasses of wine.
A4wqWNzkX9q0Lwjfm0vXIQ,negative,-0.8,"poor service, horrible food, better alternatives mentioned"
EO4hxHhYrO2ZYeUMN2FFrA,positive,0.8,"excellent service, good food, family-friendly atmosphere"
8ZvYo3hFkALw0l7wBNb1Lg,negative,-0.8,"deteriorated food quality, raw dal issue"
6L5Ku_CrtxgONGiO4cHLmQ,positive,0.8,"good food, satisfied customer, recommended"
_7svfnTJe6xV0d95kSr1kw,positive,0.8,"Positive comments about food, service, cleanliness, and willingness to return"
FyQ1hxLyaeoWWa3NFx4D1w,positive,0.9,"Positive comments about food, enthusiasm to recommend"
yqkSQjl17_E_VgJxXvr_cg,positive,0.8,Positive remarks about food quality and taste
fK8Q-CzQzLa7uovJSla3DQ,positive,0.7,"Positive remarks about food quality and taste, balanced with mild criticism on sides"
iDjlhs0avh8Qto_PoXVJxA,positive,0.9,"Positive remarks about food, portions, and service"
a4F-lBA9ZD0QeLY1AdfKMg,negative,-0.8,"Contains negative remarks about experience, food issue, and restaurant staff"
uzWzfmLRngF-4ssyDbSzBQ,positive,0.9,"Positive comments about food, staff, and promotions"
RdrtEXnMUUrfAMQy-BOEIw,positive,0.8,"Positive comments about food, staff, and promotions"
bxeu2y0S7nBdLnfZpO9d3Q,positive,0.8,"Great food, enjoyed the meal."
hHBsQtzhF2mMhiyH78POaQ,positive,0.9,"Delicious food, speedy service, looking forward to returning."
Y010YJFNWM5QT5fKuP9KqA,positive,0.8,"Positive experience, recommends the vanilla swirl dole whip."
3rlHssIaIBp3AL8xdIeNDA,positive,0.9,"Positive experience, excellent service, highly recommends."
aDnOV6WbM3VLd0l2x4_gMg,positive,0.9,"Positive comments about food, drinks, atmosphere, and frequent visits"
ofsnINP-8dPiBxXTiTQEgA,positive,0.8,"Positive experience at Sutton's, great location near Maas Building and Temple Regional Rail station"
rzVqf675SN9dz-hYha4vFw,positive,0.9,"Positive comments about food, atmosphere, and staff"
EGGu8bUg8epewylDofF7YQ,negative,-0.8,"Dissatisfaction with staff absence, empty restaurant, and unresponsive drive-thru"
DadH1yId6vfednDjCyp1vQ,positive,0.8,"Positive experience near home, enjoyed roast beef sandwich"
le1Wf9x4tQiKPDAg9HG-Kw,positive,0.9,"Positive experience, enjoyed decor, food, and furnishings"
WHgB__q91o2qjw-GXBTMug,positive,0.99,"Positive comments about ambiance, food, and staff"
iNRVtUpqxjJXQD-Rvc6-rw,positive,0.98,"Positive comments about food, ambiance, and staff"
JKV0s3I3Yl_-eeVCa_NitQ,positive,0.8,"Positive experience, friendly service, excellent food"
W7YEFadBg45GoJ3-Cyrsgg,positive,0.7,"Positive experience, good food, satisfactory service"
4dPJjpZtdCQCnZ_evgiY5A,positive,0.8,Positive experience with fresh ingredients and attentive service
y5IVmRjwuaGPV154992DIQ,neutral,0.3,"Inquiry about the status of the place, not a direct experience evaluation"
h5XGGcfQt2tzwqN8ySgQIA,negative,-0.5,Inconsistent business hours and poor communication
EAAKnjZx7n6pBbOoTEu2UQ,positive,0.8,"Positive experience, wonderful staff, and great food"
goFK0xPrrr9Y3LGxm_35Yw,negative,-0.8,"declining food quality, subpar service"
5uoLworjW_CrljM5jrl6fw,positive,0.8,"amazing food, great service, positive staff interaction"
d7NYGrpEkyNaaSAClS3FNA,negative,-0.8,complaint about dining experience and possible expired food
-1QM7FpZ1hZxZYy_c6bpJg,negative,-1.0,customer experienced food poisoning and blamed the restaurant
--QiqBhLkAXbjwSF1ah5cQ,positive,0.8,"Positive comments about food, cocktails, and service."
8dwJk-v_zIt-Uz-wTyFUjQ,positive,0.9,"Positive comments about food, cocktails, and service."
4WNeDExMGvpQAc1CZrh4cw,positive,0.8,Positive experience with delicious food
u_tYV-AObKjV9XC9M4Wd8w,neutral,0.3,"Positive aspects mentioned, but overall unsatisfied"
